,name,category,latitude,longitude,distance_from_center_km
755,合記五香貫腸,amenity,1.2802091,103.8447254,0.4814092642133558
756,同心居,amenity,1.2803275,103.8446175,0.4935545454289764
757,The Green Leaf,amenity,1.2801355,103.8447845,0.4739448582732904
758,富城薄餅·薄餅皮 Fortune Kopiah,amenity,1.280115,103.8448038,0.4719205053905733
759,五十年代 The 1950's Coffee,amenity,1.280365,103.8445807,0.4974558905846137
760,南京街肉骨茶,amenity,1.2803824,103.8445662,0.4992932234379333
761,SMH,amenity,1.2800914,103.8448268,0.4696149607455406
762,,amenity,1.2801534,103.8446828,0.47487086630193753
763,开心美食 Happy Food,amenity,1.2802509,103.8446878,0.4856618829744915
764,喜多多 Xi Duo Duo,amenity,1.2802293,103.8447055,0.48344276236448247
765,亚忠燒臘麵,amenity,1.2802945,103.8446488,0.49014453258344
766,東風發,amenity,1.2803413,103.8449339,0.4985128829364464
767,湖景金香蕉炸 Lakeview Kim Goreng Pisang,amenity,1.2803619,103.844868,0.4998558888426322
768,健康豆 Healthy Bean,amenity,1.2803619,103.8449163,0.5005160395687265
769,永香茶室 En Hiang Beverages,amenity,1.2802442,103.8450155,0.48918555020934545
770,古早美味 Traditional Delight,amenity,1.280335,103.8448892,0.49718658690742545
771,和平茶室 Ho Peng Coffee Stall,amenity,1.2802933,103.8449271,0.4931518143131759
772,興興 木薯糕 蕃薯旦,amenity,1.2803873,103.8448467,0.5023736316397703
773,红炆羊肉汤 Hong Wen Mutton Soup,amenity,1.2802433,103.8449673,0.4882916852069406
774,南洋真宝 Straits Authentic,amenity,1.2803861,103.8448949,0.5028720937059394
775,Aoy's Thai,amenity,1.2801955,103.8450145,0.483847921148343
776,好滋味海南鸡扒,amenity,1.2802163,103.8449901,0.4857083812052216
777,莆田美食 Putian Cuisine,amenity,1.2802116,103.8450408,0.4860676403170447
778,福来潮州鱼圆肉脞面 Teochew Fishball Bak Chor Mee,amenity,1.2802708,103.8449461,0.49097185951763417
779,佳乐家 Jia Le Jia,amenity,1.2802694,103.8449936,0.49157268675276666
780,東方 Oriental Stall,amenity,1.2802929,103.8449709,0.4937773033760314
781,18经济美食,amenity,1.2803182,103.8449508,0.49623531917678787
782,Police Cantonment Complex,amenity,1.2784588788868907,103.83951323724271,0.6085747097802695
783,100AM,shop,1.2749081617303917,103.84361369658873,0.13383715820539324
784,Maxwell Food Center,amenity,1.2803576318954526,103.84473527909707,0.49786594644197807
785,Singapore Conference Hall,amenity,1.2761688020937458,103.84899548348449,0.519129664015515
786,OUE Downtown,shop,1.2774017672681492,103.84867082594594,0.5107605242746074
787,M Hotel Singapore,tourism,1.2736756059599623,103.84505603202136,0.25567203179927506
788,Duxton Plain Park,leisure,1.280380613343138,103.84130639395441,0.6020495979376311
789,Tanjong Pagar Park,leisure,1.2765498037965402,103.84583396512178,0.1823259339002755
790,,amenity,1.2764737073408767,103.84571553884942,0.16686856211678916
791,,leisure,1.2769033642151482,103.84445815023186,0.114719027184541
792,,amenity,1.2746771999999973,103.84707304999999,0.33163041123116077
793,,leisure,1.2793648035032081,103.84629292018488,0.44309371561209787
794,Icon Village,shop,1.2751374942923508,103.84450038718184,0.08322703105752158
795,,leisure,1.2774269429806964,103.8423612835229,0.27935736371600844
796,,leisure,1.2775451925158612,103.8422506171917,0.2971237079664358
797,Tanjong Pagar Plaza,amenity,1.2757426994915193,103.84244545747816,0.2113592243761919
798,Poo Thor Jee Temple,amenity,1.2770415533657236,103.84245585364495,0.2463410493216488
799,Duxton Plain Park,leisure,1.277436339178554,103.84196120156145,0.31621807611232317
800,Vanda Miss Joaquim Park,leisure,1.2766668231455545,103.84260045980872,0.21260061730196628
801,Tanjong Pagar Market And Food Centre,amenity,1.276623449635987,103.84315776244844,0.15559180535617245
