,name,category,latitude,longitude,distance_from_center_km
293,Lily Valley,shop,48.8405786,2.3520364,0.1803365795975722
294,,shop,48.8428795,2.3520297,0.3674286777403079
295,Le Monge,amenity,48.842917,2.3523355,0.381645057354816
296,Cave la Bourgogne,amenity,48.8391975,2.3497289,0.08106269215928914
297,Papillon,amenity,48.8400466,2.3498724,0.014840111353888607
298,Le Mouffetard,amenity,48.8403852,2.3496532,0.052078660746533674
299,Tripletta,amenity,48.8405715,2.3504882,0.08835061010260264
300,Au Bon Coin,amenity,48.8381318,2.3517955,0.2480023916235426
301,Buffet à Volonté Broca,amenity,48.8387861,2.3487052,0.14955877279367816
302,Le Sympathique,amenity,48.8372186,2.3524673,0.3595817491402325
303,Société Générale,amenity,48.8364686,2.3515885,0.4065111102550224
304,Muriel Labro,shop,48.8363757,2.3517728,0.4207859138605241
305,Le Tabarium,shop,48.8365072,2.3523873,0.42533564310449634
306,B. Beaudet,shop,48.8409479,2.3520733,0.2026713805397869
307,,amenity,48.8367053,2.3452607,0.4885429436812492
308,FM Hair,shop,48.8369699,2.3481787,0.3492524790208401
309,L'Angolo 42,amenity,48.8378572,2.3473661,0.29069119804540067
310,Église Adventiste du 7e Jour,amenity,48.8424086,2.3513701,0.2995799599996346
311,Cyrico Artisan,shop,48.8363328,2.3511469,0.4117898496030558
312,,shop,48.8359437,2.3499102,0.4428824630714965
313,The Sandwicherie,amenity,48.8359585,2.3467604,0.49396262230386945
314,La Maison du Convertible,shop,48.8359564,2.3520714,0.47214131353748096
315,Mondial griff.com,shop,48.8362283,2.3518935,0.43923983301357794
316,Nicolas,shop,48.8361294,2.3526603,0.4718761999481233
317,OR'EL des Gobelins,amenity,48.8364526,2.3524225,0.431921676841931
318,Opticien des Gobelins,shop,48.8361294,2.3519785,0.4517348382312982
319,Atelier Ann'Angelo,shop,48.8363678,2.3524877,0.44249699585501956
320,L'Étoile des Gobelins,shop,48.8362997,2.3525728,0.4520714956472063
321,Centre dentaire Les Gobelins,amenity,48.836038,2.3520261,0.46247735920146044
322,Linge de maison,shop,48.8362985,2.3518522,0.43086555489605693
323,L'Envol Québécois,amenity,48.8440264,2.3516228,0.475533418857811
324,Au Bon Jardinier,shop,48.8394287,2.3497519,0.05529916163241922
325,L'Atelier Artisan Crêpier - Mouffetard,amenity,48.8394962,2.3497379,0.04787023519113965
326,Androuet,shop,48.8397097,2.3497166,0.024550064192946724
327,Delizius,shop,48.8397572,2.3497147,0.019459424196932272
328,Les 5,amenity,48.8396674,2.3497245,0.029065139630221788
329,Compagnie des Glaces,amenity,48.8396212,2.3497285,0.0341079704642675
330,Jimmy Fairly,shop,48.839795,2.3496933,0.01607511277270794
331,ColorForever,shop,48.8398329,2.3496927,0.012431718145669643
332,Au jardin de Mouffetard,shop,48.8398736,2.3496873,0.009359917179523268
333,Maison Debray,shop,48.839921,2.3496825,0.007745123366701925
334,Ideco Store,shop,48.8399664,2.3496741,0.00951045793415912
335,Maison Caffet,shop,48.8398763,2.3498556,0.007388105611238755
336,Poissonnerie Quoniam - Medard,shop,48.8399184,2.3498588,0.005269640262605122
